zone_names,comments,streamed_ambience,dynamic_ambience,mix,reverb,filter,occlusion,context,,,,,,,,,,,,,
helicopter_mix,amb_quad,0,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,bullet_impact_geo,0.71,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,bullet_whizby,0.71,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,explosion,1.5,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,explosion_critical,2,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,explosion_grenade,10,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,foley_plr,0,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,footstep_plr,0,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,music,2.2,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,scripted1,6,0,2,jets,,,,,,,,,,,,,,,,
helicopter_mix,scripted2,1.7,0,2,intro 2D helico,,,,,,,,,,,,,,,,
helicopter_mix,scripted9,1.7,0,2,air_raid sirens,,,,,,,,,,,,,,,,
helicopter_mix,scripted10,0,0,2,emt_offshore_bombardment,,,,,,,,,,,,,,,,
helicopter_mix,scripted8,0,0,2,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
helicopter_mix,vehicle_avm_npc,0,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,vehicle_npc,0,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,wpn_foley_plr,1.9,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,wpn_projectile,6,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,music,1.4,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,scripted3,1.8,0,2,air_raid sirens,,,,,,,,,,,,,,,,
helicopter_mix,h2_wpn_npc_shot_mid,5,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,h2_wpn_npc_shot_far,5,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,h2_wpn_npc_shot_close,6,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,voices_enemy_death_kbp,0.95,0,2,,,,,,,,,,,,,,,,,
helicopter_mix,voices_pa,2,0,2,,,,,,,,,,,,,,,,,
exterior_mix,amb_emitter_int,0,2,2,,,,,,,,,,,,,,,,,
exterior_mix,scripted2,0,2,2,intro 2D helico,,,,,,,,,,,,,,,,
exterior_mix,music,1,2,2,,,,,,,,,,,,,,,,,
exterior_mix,scripted8,0,2,2,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
exterior_mix,voices_pa,1.4,2,2,,,,,,,,,,,,,,,,,
exterior_mix,bullet_impact_geo_metal,4,2,2,,,,,,,,,,,,,,,,,
exterior_closed_mix,amb_emitter_int,0,0.5,0.5,,,,,,,,,,,,,,,,,
exterior_closed_mix,scripted9,0.5,0.6,0.6,air_raid sirens,,,,,,,,,,,,,,,,
exterior_closed_mix,scripted2,0,2,2,intro 2D helico,,,,,,,,,,,,,,,,
exterior_closed_mix,amb_emitter_ext,0.5,0.6,0.6,,,,,,,,,,,,,,,,,
exterior_closed_mix,amb_quad,0.7,0.6,0.6,,,,,,,,,,,,,,,,,
exterior_closed_mix,scripted10,0.3,2,2,emt_offshore_bombardment,,,,,,,,,,,,,,,,
exterior_closed_mix,scripted8,0,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
exterior_closed_mix,music,0.8,2,2,,,,,,,,,,,,,,,,,
interior_stone_open_mix,amb_quad,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,scripted9,0.3,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_stone_open_mix,scripted2,0,2,2,intro 2D helico,,,,,,,,,,,,,,,,
interior_stone_open_mix,scripted10,0.2,2,2,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_stone_open_mix,scripted8,0,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
interior_stone_open_mix,voices_pa,0.65,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_open_mix,music,0.5,0.5,0.5,music,,,,,,,,,,,,,,,,
interior_tunnel_mix,amb_quad,4,2,2,,,,,,,,,,,,,,,,,
interior_tunnel_mix,scripted2,0,2,2,intro 2D helico,,,,,,,,,,,,,,,,
interior_tunnel_mix,scripted10,0,3,3,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_tunnel_mix,scripted8,0,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
interior_tunnel_mix,scripted9,0.3,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_tunnel_mix,music,0.8,2,2,,,,,,,,,,,,,,,,,
interior_large_mix,amb_quad,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_large_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_large_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_large_mix,scripted8,0,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
interior_large_mix,voices_dialog_critical,1.2,2,2,,,,,,,,,,,,,,,,,
interior_large_mix,voices_dialog_radio,1.5,2,2,,,,,,,,,,,,,,,,,
control_room_silo_mix,amb_quad,1,0.5,0.5,,,,,,,,,,,,,,,,,
control_room_silo_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
control_room_silo_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
control_room_silo_mix,scripted8,0,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
interior_stone_mix,amb_quad,0.2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_stone_mix,wpn_plr_tail_int_sml,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,explosion,0.6,0.5,0.5,,,,,,,,,,,,,,,,,
interior_stone_mix,scripted8,0,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
interior_stone_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_shower_mix,footstep_npc,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_shower_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_shower_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_shower_mix,scripted8,0,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
interior_sewer_mix,amb_quad,1.3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_sewer_mix,music,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_sewer_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_sewer_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_sewer_mix,scripted8,0,0.5,0.5,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
interior_sewer_mix,footstep_npc,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_sewer_mix,foley_npc,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_sewer_mix,foley_plr,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_sewer_mix,footstep_plr,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_sewer_mix,footstep_water_plr,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_pre_staircase_mix,amb_quad,0.2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_pre_staircase_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_pre_staircase_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_pre_staircase_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_pre_staircase_mix,scripted8,0.5,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
staircase_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
staircase_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
staircase_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
staircase_mix,scripted8,0.5,0.05,0.05,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
interior_tunnel_ambush_mix,amb_quad,4,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_ambush_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_tunnel_ambush_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_tunnel_ambush_mix,voices_dialog_critical,1.2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_ambush_mix,voices_dialog_radio,1.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_large_mix,amb_quad,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_large_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_large_mix,amb_emitter_int,3,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_large_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_tunnel_large_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_tunnel_large_mix,scripted8,1.3,0.5,0.5,emt_offshore_bombardment (shellshock1 area),,,,,,,,,,,,,,,,
armory_mix,amb_quad,0.35,0.5,0.5,,,,,,,,,,,,,,,,,
armory_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
armory_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
armory_mix,voices_dialog_critical,1.2,2,2,,,,,,,,,,,,,,,,,
armory_mix,voices_dialog_radio,1.5,2,2,,,,,,,,,,,,,,,,,
armory_mix,voices_pa,0.95,0.5,0.5,,,,,,,,,,,,,,,,,
armory_mix,explosion,0.9,0.5,0.5,,,,,,,,,,,,,,,,,
control_room_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
control_room_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
control_room_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
control_room_mix,voices_pa,0.65,0.5,0.5,,,,,,,,,,,,,,,,,
control_room_mix,amb_quad,0.15,0.5,0.5,,,,,,,,,,,,,,,,,
control_room_mix,explosion,0.8,0.5,0.5,,,,,,,,,,,,,,,,,
control_room_mix,music,0.8,0.5,0.5,,,,,,,,,,,,,,,,,
price_rescue_room_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
price_rescue_room_mix,amb_quad,0.35,0.5,0.5,,,,,,,,,,,,,,,,,
price_rescue_room_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
price_rescue_room_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
price_rescue_room_mix,voices_dialog,1.2,0.5,0.5,,,,,,,,,,,,,,,,,
price_rescue_room_mix,voices_dialog_radio,1.5,0.5,0.5,,,,,,,,,,,,,,,,,
price_rescue_room_mix,physics,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,amb_quad,0.35,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,voices_dialog,1.2,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,voices_dialog_radio,1.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,scripted4,1,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,physics,0.5,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_medium_mix,music,1.5,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,amb_emitter_ext,0,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,amb_emitter,0,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,amb_quad,0,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,scripted7,0,0.5,0.5,scn_tunnel_collapsing_loop,,,,,,,,,,,,,,,,
evac_event_room_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
evac_event_room_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
evac_event_room_mix,voices_dialog,3,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,voices_dialog_radio,3,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,scripted4,1,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,physics,0,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,music,3,0.5,0.5,,,,,,,,,,,,,,,,,
evac_event_room_mix,scripted6,1,0.5,0.5,scn_evac_price / soap / soldier,,,,,,,,,,,,,,,,
evac_event_room_mix,scripted5,1,0.5,0.5,scn_evac_price / soap / soldier,,,,,,,,,,,,,,,,
interior_tunnel_small_mix,amb_quad,4,0.5,0.5,,,,,,,,,,,,,,,,,
interior_tunnel_small_mix,scripted9,0,0.5,0.5,air_raid sirens,,,,,,,,,,,,,,,,
interior_tunnel_small_mix,scripted10,0,0.5,0.5,emt_offshore_bombardment,,,,,,,,,,,,,,,,
